distancia,angulo_relativo,velocidade,energia,comportamento
148.66068747318500,19.65382405805322,0.0,29.0,1.0
148.66068747318500,19.65382405805322,0.0,28.0,1.0
148.66068747318500,19.65382405805322,0.0,28.0,1.0
148.66068747318500,19.65382405805322,0.0,28.0,1.0
148.66068747318500,19.65382405805322,0.0,28.0,1.0
148.66068747318500,19.65382405805322,0.0,28.0,1.0
148.66068747318500,19.65382405805322,0.0,27.0,1.0
148.66068747318500,19.65382405805322,0.0,27.0,1.0
148.66068747318500,19.65382405805322,0.0,30.0,1.0
148.66068747318500,19.65382405805322,0.0,30.0,1.0
148.66068747318500,19.65382405805322,0.0,29.0,1.0
148.66068747318500,19.65382405805322,0.0,13.0,1.0
148.78171930717826,17.34259975144412,-3.0,13.0,1.0
150.13660446406791,11.61334875913316,-6.0,16.0,0.0
146.89031847698243,-11.27308189496209,0.0,16.0,1.0
146.89031847698243,-11.27308189496209,0.0,16.0,1.0
146.89031847698243,-11.27308189496209,0.0,16.0,1.0
146.89031847698243,-11.27308189496209,0.0,16.0,1.0
146.89031847698243,-11.27308189496209,0.0,16.0,1.0
146.89031847698243,-11.27308189496209,0.0,16.0,1.0
146.89031847698243,-11.27308189496209,0.0,16.0,1.0
147.68538783191283,-122.80435074842094,0.0,100.0,1.0
147.68538783191283,-122.80435074842094,0.0,100.0,1.0
147.68538783191283,-122.80435074842094,0.0,100.0,1.0
147.68538783191283,-122.80435074842094,0.0,100.0,1.0
147.68538783191283,-122.80435074842094,0.0,100.0,1.0
147.68538783191283,-122.80435074842094,0.0,84.0,1.0
147.68538783191283,-122.80435074842094,0.0,84.0,1.0
147.68538783191283,-122.80435074842094,0.0,84.0,1.0
147.68538783191283,-122.80435074842094,0.0,84.0,1.0
147.68538783191283,-122.80435074842094,0.0,84.0,1.0
147.68538783191283,-122.80435074842094,0.0,84.0,1.0
147.80721829147086,-120.47788006196250,3.0,68.0,1.0
149.17095487749123,-114.71147811520537,6.0,68.0,1.0
153.67896335888824,-106.74991331193101,6.5,68.0,0.0
143.09524141717054,2.88712517683982,0.0,68.0,1.0
142.25683157533123,2.90415538306664,0.0,68.0,1.0
142.25683157533123,2.90415538306664,0.0,68.0,1.0
142.25683157533123,2.90415538306664,0.0,68.0,1.0
142.25683157533123,2.90415538306664,0.0,68.0,1.0
142.25683157533123,2.90415538306664,0.0,52.0,1.0
142.38152523579020,0.48897905438900,-3.0,52.0,1.0
143.79231629337673,-5.49358179861158,-6.0,52.0,1.0
148.45761023513853,-13.73104028691926,-6.5,52.0,1.0
150.77392939431060,-16.46311694424118,-0.5,52.0,0.0
141.38696469715530,0.00000000000001,0.0,52.0,1.0
140.00000000000000,0.00000000000000,0.0,52.0,1.0
140.00000000000000,0.00000000000000,0.0,52.0,1.0
140.00000000000000,0.00000000000000,0.0,51.0,1.0
140.00000000000000,0.00000000000000,0.0,51.0,1.0
140.00000000000000,0.00000000000000,0.0,35.0,1.0
140.12851244482684,2.45403167452707,3.0,38.0,1.0
141.56623891309675,8.53076560994814,6.0,38.0,1.0
146.30874888399530,16.88679112394404,6.5,38.0,1.0
148.66068747318502,19.65382405805330,0.5,38.0,1.0
148.66068747318502,19.65382405805330,0.0,38.0,1.0
148.66068747318502,19.65382405805330,0.0,38.0,1.0
148.66068747318502,19.65382405805330,0.0,38.0,1.0
148.66068747318502,19.65382405805330,0.0,37.0,1.0
148.66068747318502,19.65382405805330,0.0,37.0,1.0
148.66068747318502,19.65382405805330,0.0,40.0,1.0
148.66068747318502,19.65382405805330,0.0,40.0,1.0
148.66068747318502,19.65382405805330,0.0,24.0,1.0
148.78171930717830,17.34259975144417,-3.0,24.0,1.0
150.13660446406794,11.61334875913321,-6.0,24.0,0.0
146.89031847698243,-11.27308189496209,0.0,24.0,1.0
146.89031847698243,-11.27308189496209,0.0,24.0,1.0
146.89031847698243,-11.27308189496209,0.0,24.0,1.0
146.89031847698243,-11.27308189496209,0.0,24.0,1.0
146.89031847698243,-11.27308189496209,0.0,24.0,1.0
146.89031847698243,-11.27308189496209,0.0,24.0,1.0
146.89031847698243,-11.27308189496209,0.0,24.0,1.0
146.89031847698243,-11.27308189496209,0.0,8.0,1.0
147.01280781710597,-8.93403273078986,3.0,8.0,1.0
148.38384569173738,-3.13699012477326,6.0,8.0,1.0
152.91506028599449,4.86374128094661,6.5,8.0,0.0
142.72397333960978,2.89344005747346,0.0,8.0,1.0
142.26702835669470,2.90274139348485,0.0,8.0,1.0
142.26702835669470,2.90274139348485,0.0,8.0,1.0
142.26702835669470,2.90274139348485,0.0,8.0,1.0
142.26702835669470,2.90274139348485,0.0,8.0,1.0
142.26702835669470,2.90274139348485,0.0,8.0,1.0
342.68635598394434,-131.06619391522656,0.0,100.0,0.0
140.67158899598600,-0.00000000000036,0.0,105.0,1.0
139.99999999999991,-0.00000000000036,0.0,105.0,1.0
139.99999999999991,-0.00000000000036,0.0,108.0,1.0
139.99999999999991,-0.00000000000036,0.0,108.0,1.0
139.99999999999991,-0.00000000000036,0.0,91.0,1.0
139.99999999999991,-0.00000000000036,0.0,91.0,1.0
140.03213916812090,1.22757883213419,2.0,91.0,1.0
140.80127840328717,6.11550356628507,5.0,94.0,1.0
144.55448799674120,14.42077312751065,8.0,94.0,1.0
148.49326584057607,19.47213929596633,2.5,94.0,1.0
148.66068747318502,19.65382405805297,0.0,94.0,1.0
148.66068747318502,19.65382405805297,0.0,94.0,1.0
148.66068747318502,19.65382405805297,0.0,94.0,1.0
148.66068747318502,19.65382405805297,0.0,94.0,1.0
148.66068747318502,19.65382405805297,0.0,94.0,1.0
148.66068747318502,19.65382405805297,0.0,94.0,1.0
148.66068747318502,19.65382405805297,0.0,94.0,1.0
148.66068747318502,19.65382405805297,0.0,78.0,1.0
148.78171930717826,17.34259975144384,-3.0,78.0,1.0
150.13660446406794,11.61334875913288,-6.0,78.0,0.0
146.89031847698243,-11.27308189496207,0.0,78.0,1.0
146.89031847698243,-11.27308189496207,0.0,78.0,1.0
146.89031847698243,-11.27308189496207,0.0,78.0,1.0
146.89031847698243,-11.27308189496207,0.0,78.0,1.0
146.89031847698243,-11.27308189496207,0.0,78.0,1.0
146.89031847698243,-11.27308189496207,0.0,78.0,1.0
146.89031847698243,-11.27308189496207,0.0,78.0,1.0
146.89031847698243,-11.27308189496207,0.0,62.0,1.0
147.01280781710594,-8.93403273078983,3.0,62.0,1.0
148.38384569173738,-3.13699012477328,6.0,62.0,1.0
152.91506028599446,4.86374128094663,6.5,62.0,0.0
142.72397333960976,2.89344005747348,0.0,62.0,1.0
142.26702835669468,2.90274139348486,0.0,62.0,1.0
142.26702835669468,2.90274139348486,0.0,62.0,1.0
142.26702835669468,2.90274139348486,0.0,62.0,1.0
142.26702835669468,2.90274139348486,0.0,62.0,1.0
142.26702835669468,2.90274139348486,0.0,46.0,1.0
142.27054283106028,2.50001395486361,-1.0,46.0,1.0
142.61804709588670,-1.11798623737025,-4.0,46.0,1.0
144.99623221809784,-8.23150519405782,-7.0,46.0,1.0
149.82959439791780,-15.37898869144432,-4.5,46.0,1.0
150.79757079424240,-16.46137435141377,0.0,46.0,0.0
141.39878539712123,0.00000000000000,0.0,45.0,1.0
140.00000000000003,-0.00000000000003,0.0,48.0,1.0
140.00000000000003,-0.00000000000003,0.0,48.0,1.0
140.00000000000003,-0.00000000000003,0.0,47.0,1.0
140.00000000000003,-0.00000000000003,0.0,31.0,1.0
140.00357138301868,0.40924860803491,1.0,34.0,1.0
140.35668847618206,4.08561677997485,4.0,34.0,1.0
142.77254638059807,11.30993247402017,7.0,34.0,1.0
147.67870530310057,18.55763767076103,4.5,34.0,1.0
148.66068747318510,19.65382405805327,0.0,34.0,1.0
148.66068747318510,19.65382405805327,0.0,34.0,1.0
148.66068747318510,19.65382405805327,0.0,34.0,1.0
148.66068747318510,19.65382405805327,0.0,33.0,1.0
148.66068747318510,19.65382405805327,0.0,33.0,1.0
148.66068747318510,19.65382405805327,0.0,36.0,1.0
148.66068747318510,19.65382405805327,0.0,36.0,1.0
148.66068747318510,19.65382405805327,0.0,36.0,1.0
148.66068747318510,19.65382405805327,0.0,19.0,1.0
148.78171930717832,17.34259975144417,-3.0,19.0,1.0
150.13660446406800,11.61334875913319,-6.0,22.0,0.0
146.89031847698250,-11.27308189496207,0.0,22.0,1.0
146.89031847698250,-11.27308189496207,0.0,22.0,1.0
146.89031847698250,-11.27308189496207,0.0,22.0,1.0
146.89031847698250,-11.27308189496207,0.0,22.0,1.0
146.89031847698250,-11.27308189496207,0.0,22.0,1.0
146.89031847698250,-11.27308189496207,0.0,22.0,1.0
146.89031847698250,-11.27308189496207,0.0,22.0,1.0
146.89031847698250,-11.27308189496207,0.0,6.0,1.0
147.01280781710597,-8.93403273078983,3.0,6.0,1.0
148.38384569173732,-3.13699012477323,6.0,6.0,1.0
152.91506028599443,4.86374128094665,6.5,6.0,0.0
142.72397333960970,2.89344005747348,0.0,6.0,1.0
142.26702835669465,2.90274139348486,0.0,6.0,1.0
142.26702835669465,2.90274139348486,0.0,6.0,1.0
142.26702835669465,2.90274139348486,0.0,6.0,1.0
142.26702835669465,2.90274139348486,0.0,6.0,1.0
169.50330025230250,-34.19930186869435,0.0,100.0,0.0
169.50330025230250,-34.19930186869435,0.0,100.0,0.0
139.99999999999997,-0.00000000000001,0.0,102.0,1.0
139.99999999999997,-0.00000000000001,0.0,101.0,1.0
139.99999999999997,-0.00000000000001,0.0,101.0,1.0
139.99999999999997,-0.00000000000001,0.0,104.0,1.0
139.99999999999997,-0.00000000000001,0.0,104.0,1.0
139.99999999999997,-0.00000000000001,0.0,88.0,1.0
139.99999999999997,-0.00000000000001,0.0,88.0,1.0
139.99999999999997,-0.00000000000001,0.0,88.0,1.0
139.99999999999997,-0.00000000000001,0.0,88.0,1.0
140.12851244482680,2.45403167452706,3.0,88.0,1.0
141.56623891309678,8.53076560994813,6.0,88.0,1.0
147.67870530310051,18.55763767076108,4.5,72.0,1.0
148.66068747318508,19.65382405805330,0.0,72.0,1.0
148.66068747318508,19.65382405805330,0.0,72.0,1.0
148.66068747318508,19.65382405805330,0.0,72.0,1.0
148.66068747318508,19.65382405805330,0.0,72.0,1.0
148.66068747318508,19.65382405805330,0.0,56.0,1.0
148.66698307564710,17.34123859533818,-3.0,56.0,1.0
149.73827666582636,11.59330297273427,-6.0,56.0,1.0
155.05374190383807,2.01202256623492,-4.5,56.0,0.0
142.41024594228443,-1.15708847585000,0.0,56.0,1.0
140.88368971189476,-1.16962793100700,0.0,56.0,1.0
140.88368971189476,-1.16962793100700,0.0,56.0,1.0
140.88368971189476,-1.16962793100700,0.0,56.0,1.0
140.88368971189476,-1.16962793100700,0.0,56.0,1.0
140.88368971189476,-1.16962793100700,0.0,56.0,1.0
140.88368971189476,-1.16962793100700,0.0,40.0,1.0
141.01139679769662,1.26902952814935,3.0,40.0,1.0
142.44021211314399,7.30840868543490,6.0,40.0,1.0
148.51671295459460,17.27951033791885,4.5,40.0,1.0
149.49319057013082,18.37028263277906,0.0,40.0,1.0
149.49319057013082,18.37028263277906,0.0,40.0,1.0
149.49319057013082,18.37028263277906,0.0,40.0,1.0
149.49319057013082,18.37028263277906,0.0,40.0,1.0
149.49319057013082,18.37028263277906,0.0,40.0,1.0
149.49319057013082,18.37028263277906,0.0,40.0,1.0
149.49319057013082,18.37028263277906,0.0,40.0,1.0
149.49319057013082,18.37028263277906,0.0,24.0,1.0
149.61354894138915,16.07191531439935,-3.0,24.0,1.0
150.96096855425060,10.37400268256871,-6.0,24.0,0.0
146.86920541752997,-11.27596492576674,0.0,24.0,1.0
146.86920541752997,-11.27596492576674,0.0,24.0,1.0
146.86920541752997,-11.27596492576674,0.0,24.0,1.0
146.86920541752997,-11.27596492576674,0.0,24.0,1.0
146.86920541752997,-11.27596492576674,0.0,24.0,1.0
146.86920541752997,-11.27596492576674,0.0,24.0,1.0
146.86920541752997,-11.27596492576674,0.0,24.0,1.0
146.86920541752997,-11.27596492576674,0.0,8.0,1.0
146.99171235133160,-8.93657988709525,3.0,8.0,1.0
148.36294517155088,-3.13871922141989,6.0,8.0,1.0
154.20623690362400,6.46936287963513,4.5,8.0,0.0
142.04621819873213,1.15258326311419,0.0,8.0,1.0
140.94332468468280,1.16160355636296,0.0,8.0,1.0
140.94332468468280,1.16160355636296,0.0,8.0,1.0
140.94332468468280,1.16160355636296,0.0,8.0,1.0
140.94332468468280,1.16160355636296,0.0,8.0,1.0
140.94332468468280,1.16160355636296,0.0,8.0,1.0
120.50095816118026,-170.01700609221075,0.0,100.0,1.0
120.50095816118026,-170.01700609221075,0.0,100.0,1.0
120.50095816118026,-170.01700609221075,0.0,100.0,1.0
120.50095816118026,-170.01700609221075,0.0,99.0,1.0
120.50095816118026,-170.01700609221075,0.0,99.0,1.0
120.50095816118026,-170.01700609221075,0.0,102.0,1.0
120.50095816118026,-170.01700609221075,0.0,86.0,1.0
120.65024209574770,-167.16648106488793,3.0,86.0,1.0
122.31713256025304,-160.13121114620535,6.0,86.0,1.0
129.34249463251646,-148.70931318519888,4.5,86.0,1.0
130.46256519692740,-147.48175957840527,0.0,86.0,1.0
130.46256519692740,-147.48175957840527,0.0,86.0,1.0
130.46256519692740,-147.48175957840527,0.0,85.0,1.0
130.46256519692740,-147.48175957840527,0.0,85.0,1.0
130.46256519692740,-147.48175957840527,0.0,88.0,1.0
130.46256519692740,-147.48175957840527,0.0,88.0,1.0
130.46256519692740,-147.48175957840527,0.0,88.0,1.0
130.46256519692740,-147.48175957840527,0.0,71.0,1.0
130.46256519692740,-147.48175957840527,0.0,71.0,1.0
130.60046293088917,-150.11494873273293,-3.0,74.0,1.0
132.14189690541960,-156.62597858585434,-6.0,74.0,1.0
138.67040389990416,-167.29365011676520,-4.5,74.0,1.0
139.71571464141954,-168.45117492224264,0.0,74.0,1.0
139.71571464141954,-168.45117492224264,0.0,74.0,1.0
139.71571464141954,-168.45117492224264,0.0,74.0,1.0
139.71571464141954,-168.45117492224264,0.0,74.0,1.0
139.71571464141954,-168.45117492224264,0.0,74.0,1.0
139.71571464141954,-168.45117492224264,0.0,74.0,1.0
139.71571464141954,-168.45117492224264,0.0,74.0,1.0
139.71571464141954,-168.45117492224264,0.0,58.0,1.0
139.74791918938382,-167.22109905121454,2.0,58.0,1.0
140.51861413265700,-162.32332246567756,5.0,58.0,1.0
146.03674509438557,-151.53198464674920,6.5,58.0,1.0
148.39299484060072,-148.76043291028802,0.5,58.0,1.0
148.39299484060072,-148.76043291028802,0.0,58.0,1.0
148.39299484060072,-148.76043291028802,0.0,58.0,1.0
148.39299484060072,-148.76043291028802,0.0,58.0,1.0
148.39299484060072,-148.76043291028802,0.0,58.0,1.0
148.39299484060072,-148.76043291028802,0.0,58.0,1.0
148.39299484060072,-148.76043291028802,0.0,58.0,1.0
148.39299484060072,-148.76043291028802,0.0,42.0,1.0
148.51424483113578,-151.07582200219420,-3.0,42.0,1.0
149.87154805953833,-156.81522259004845,-6.0,42.0,1.0
155.65821827890264,-166.33480953872137,-4.5,42.0,0.0
142.76358966764270,-1.14788088852381,0.0,42.0,1.0
140.93485235706495,-1.16277755149773,0.0,42.0,1.0
140.93485235706495,-1.16277755149773,0.0,42.0,1.0
140.93485235706495,-1.16277755149773,0.0,41.0,1.0
140.93485235706495,-1.16277755149773,0.0,41.0,1.0
140.93485235706495,-1.16277755149773,0.0,28.0,1.0
141.06095455245077,1.27502255480897,3.0,28.0,1.0
142.48541548207945,7.31254933306313,6.0,28.0,1.0
148.55365433599403,17.28160689927972,4.5,28.0,1.0
149.52915555753142,18.37224153116165,0.0,28.0,1.0
149.52915555753142,18.37224153116165,0.0,28.0,1.0
149.52915555753142,18.37224153116165,0.0,28.0,1.0
149.52915555753142,18.37224153116165,0.0,27.0,1.0
149.52915555753142,18.37224153116165,0.0,27.0,1.0
149.52915555753142,18.37224153116165,0.0,27.0,1.0
149.52915555753142,18.37224153116165,0.0,30.0,1.0
149.52915555753142,18.37224153116165,0.0,14.0,1.0
149.64948500328504,16.07442642707558,-3.0,14.0,1.0
150.99658394065880,10.37785999108715,-6.0,14.0,0.0
146.86829838724320,-11.27608864253265,0.0,14.0,1.0
146.86829838724320,-11.27608864253265,0.0,14.0,1.0
146.86829838724320,-11.27608864253265,0.0,14.0,1.0
146.86829838724320,-11.27608864253265,0.0,14.0,1.0
146.86829838724320,-11.27608864253265,0.0,14.0,1.0
146.86829838724320,-11.27608864253265,0.0,14.0,1.0
146.86829838724320,-11.27608864253265,0.0,14.0,1.0
181.62550485876340,-3.24084077677727,0.0,100.0,0.0
140.40637621469082,-0.00000000000000,0.0,100.0,1.0
139.99999999999994,-0.00000000000000,0.0,100.0,1.0
139.99999999999994,-0.00000000000000,0.0,100.0,1.0
139.99999999999994,-0.00000000000000,0.0,100.0,1.0
139.99999999999994,-0.00000000000000,0.0,100.0,1.0
139.99999999999994,-0.00000000000000,0.0,100.0,1.0
139.99999999999994,-0.00000000000000,0.0,99.0,1.0
139.99999999999994,-0.00000000000000,0.0,99.0,1.0
139.99999999999994,-0.00000000000000,0.0,102.0,1.0
139.99999999999994,-0.00000000000000,0.0,102.0,1.0
139.99999999999994,-0.00000000000000,0.0,86.0,1.0
140.03213916812095,1.22757883213454,2.0,86.0,1.0
140.80127840328734,6.11550356628543,5.0,86.0,1.0
146.30874888399546,16.88679112394400,6.5,86.0,1.0
148.66068747318508,19.65382405805327,0.5,86.0,1.0
148.66068747318508,19.65382405805327,0.0,85.0,1.0
148.66068747318508,19.65382405805327,0.0,85.0,1.0
148.66068747318508,19.65382405805327,0.0,88.0,1.0
148.66068747318508,19.65382405805327,0.0,88.0,1.0
148.66068747318508,19.65382405805327,0.0,88.0,1.0
148.66068747318508,19.65382405805327,0.0,87.0,1.0
148.66068747318508,19.65382405805327,0.0,71.0,1.0
148.78171930717838,17.34259975144412,-3.0,74.0,1.0
150.13660446406809,11.61334875913321,-6.0,74.0,0.0
146.89031847698240,-11.27308189496214,0.0,74.0,1.0
146.89031847698240,-11.27308189496214,0.0,74.0,1.0
146.89031847698240,-11.27308189496214,0.0,74.0,1.0
146.89031847698240,-11.27308189496214,0.0,74.0,1.0
146.89031847698240,-11.27308189496214,0.0,74.0,1.0
146.89031847698240,-11.27308189496214,0.0,74.0,1.0
146.89031847698240,-11.27308189496214,0.0,74.0,1.0
146.89031847698240,-11.27308189496214,0.0,58.0,1.0
147.01280781710594,-8.93403273078991,3.0,58.0,1.0
148.38384569173746,-3.13699012477328,6.0,58.0,1.0
154.22634555181995,6.46985528710691,4.5,58.0,0.0
142.05615206223152,1.15251804271155,0.0,58.0,1.0
140.94320626464700,1.16162004366273,0.0,58.0,1.0
140.94320626464700,1.16162004366273,0.0,58.0,1.0
140.94320626464700,1.16162004366273,0.0,58.0,1.0
140.94320626464700,1.16162004366273,0.0,58.0,1.0
140.94320626464700,1.16162004366273,0.0,58.0,1.0
140.94320626464700,1.16162004366273,0.0,42.0,1.0
141.07085947196480,-1.27600887800765,-3.0,42.0,1.0
142.49907856599927,-7.31288852036818,-6.0,42.0,1.0
148.57317184525215,-17.28025478220270,-4.5,42.0,1.0
149.54928081458240,-18.37066403079653,0.0,42.0,1.0
149.54928081458240,-18.37066403079653,0.0,42.0,1.0
149.54928081458240,-18.37066403079653,0.0,42.0,1.0
149.54928081458240,-18.37066403079653,0.0,42.0,1.0
149.54928081458240,-18.37066403079653,0.0,42.0,1.0
149.54928081458240,-18.37066403079653,0.0,42.0,1.0
149.54928081458240,-18.37066403079653,0.0,42.0,1.0
149.54928081458240,-18.37066403079653,0.0,26.0,1.0
149.66959408029012,-16.07315781860440,3.0,26.0,1.0
151.01651364059097,-10.37734441072421,6.0,26.0,0.0
146.86779101440610,11.27615784194530,0.0,26.0,1.0
146.86779101440610,11.27615784194530,0.0,26.0,1.0
146.86779101440610,11.27615784194530,0.0,26.0,1.0
146.86779101440610,11.27615784194530,0.0,25.0,1.0
146.86779101440610,11.27615784194530,0.0,25.0,1.0
146.86779101440610,11.27615784194530,0.0,25.0,1.0
146.86779101440610,11.27615784194530,0.0,28.0,1.0
146.86779101440610,11.27615784194530,0.0,12.0,1.0
146.99029912702164,8.93675029897080,-3.0,12.0,1.0
148.36154500897902,3.13883482178299,-6.0,12.0,1.0
154.20488979747472,-6.46933013804351,-4.5,12.0,0.0
142.04555271658606,-1.15258763241371,0.0,12.0,1.0
140.94333261890506,-1.16160245162360,0.0,12.0,1.0
140.94333261890506,-1.16160245162360,0.0,12.0,1.0
140.94333261890506,-1.16160245162360,0.0,12.0,1.0
140.94333261890506,-1.16160245162360,0.0,12.0,1.0
140.94333261890506,-1.16160245162360,0.0,12.0,1.0
434.89035321655950,67.08979183863143,0.0,100.0,0.0
141.72258830413915,-0.00000000000000,0.0,103.0,1.0
139.99999999999930,-0.00000000000000,0.0,106.0,1.0
139.99999999999930,-0.00000000000000,0.0,106.0,1.0
139.99999999999930,-0.00000000000000,0.0,106.0,1.0
139.99999999999930,-0.00000000000000,0.0,105.0,1.0
139.99999999999930,-0.00000000000000,0.0,89.0,1.0
139.99999999999930,-0.00000000000000,0.0,92.0,1.0
140.00357138301790,0.40924860803494,1.0,92.0,1.0
140.35668847618126,4.08561677997487,4.0,92.0,1.0
142.77254638059725,11.30993247402030,7.0,92.0,1.0
147.67870530309975,18.55763767076118,4.5,92.0,1.0
148.66068747318434,19.65382405805342,0.0,92.0,1.0
148.66068747318434,19.65382405805342,0.0,92.0,1.0
148.66068747318434,19.65382405805342,0.0,92.0,1.0
148.66068747318434,19.65382405805342,0.0,92.0,1.0
148.66068747318434,19.65382405805342,0.0,92.0,1.0
148.66068747318434,19.65382405805342,0.0,92.0,1.0
148.66068747318434,19.65382405805342,0.0,75.0,1.0
148.78171930717764,17.34259975144427,-3.0,75.0,1.0
150.13660446406730,11.61334875913331,-6.0,78.0,0.0
146.89031847698251,-11.27308189496209,0.0,78.0,1.0
146.89031847698251,-11.27308189496209,0.0,78.0,1.0
146.89031847698251,-11.27308189496209,0.0,78.0,1.0
146.89031847698251,-11.27308189496209,0.0,78.0,1.0
146.89031847698251,-11.27308189496209,0.0,78.0,1.0
146.89031847698251,-11.27308189496209,0.0,78.0,1.0
146.89031847698251,-11.27308189496209,0.0,78.0,1.0
146.89031847698251,-11.27308189496209,0.0,62.0,1.0
147.01280781710602,-8.93403273078986,3.0,62.0,1.0
148.38384569173743,-3.13699012477328,6.0,62.0,1.0
154.22634555181986,6.46985528710691,4.5,62.0,0.0
142.05615206223152,1.15251804271155,0.0,62.0,1.0
140.94320626464702,1.16162004366273,0.0,62.0,1.0
140.94320626464702,1.16162004366273,0.0,62.0,1.0
140.94320626464702,1.16162004366273,0.0,62.0,1.0
140.94320626464702,1.16162004366273,0.0,62.0,1.0
140.94320626464702,1.16162004366273,0.0,62.0,1.0
140.94320626464702,1.16162004366273,0.0,46.0,1.0
141.07085947196478,-1.27600887800765,-3.0,46.0,1.0
142.49907856599927,-7.31288852036818,-6.0,46.0,1.0
148.57317184525215,-17.28025478220270,-4.5,46.0,1.0
149.54928081458240,-18.37066403079653,0.0,46.0,1.0
149.54928081458240,-18.37066403079653,0.0,46.0,1.0
149.54928081458240,-18.37066403079653,0.0,46.0,1.0
149.54928081458240,-18.37066403079653,0.0,46.0,1.0
149.54928081458240,-18.37066403079653,0.0,46.0,1.0
149.54928081458240,-18.37066403079653,0.0,46.0,1.0
149.54928081458240,-18.37066403079653,0.0,46.0,1.0
149.54928081458240,-18.37066403079653,0.0,30.0,1.0
149.66959408029015,-16.07315781860440,3.0,30.0,1.0
151.01651364059109,-10.37734441072416,6.0,30.0,0.0
146.86779101440592,11.27615784194525,0.0,30.0,1.0
146.86779101440592,11.27615784194525,0.0,30.0,1.0
146.86779101440592,11.27615784194525,0.0,30.0,1.0
146.86779101440592,11.27615784194525,0.0,30.0,1.0
146.86779101440592,11.27615784194525,0.0,29.0,1.0
146.86779101440592,11.27615784194525,0.0,29.0,1.0
146.86779101440592,11.27615784194525,0.0,32.0,1.0
146.86779101440592,11.27615784194525,0.0,16.0,1.0
146.99029912702136,8.93675029897074,-3.0,16.0,1.0
148.36154500897870,3.13883482178294,-6.0,16.0,1.0
154.20488979747435,-6.46933013804361,-4.5,16.0,0.0
142.04555271658592,-1.15258763241366,0.0,16.0,1.0
140.94333261890506,-1.16160245162355,0.0,16.0,1.0
140.94333261890506,-1.16160245162355,0.0,16.0,1.0
140.94333261890506,-1.16160245162355,0.0,16.0,1.0
140.94333261890506,-1.16160245162355,0.0,16.0,1.0
140.94333261890506,-1.16160245162355,0.0,16.0,1.0
680.86973596667010,-36.46615693181533,0.0,100.0,0.0
141.21743399166740,0.00000000000031,0.0,104.0,1.0
139.99999999999991,0.00000000000031,0.0,104.0,1.0
139.99999999999991,0.00000000000031,0.0,103.0,1.0
139.99999999999991,0.00000000000031,0.0,103.0,1.0
139.99999999999991,0.00000000000031,0.0,87.0,1.0
140.00357138301857,0.40924860803524,1.0,90.0,1.0
140.35668847618192,4.08561677997518,4.0,90.0,1.0
142.77254638059793,11.30993247402055,7.0,90.0,1.0
147.67870530310043,18.55763767076144,4.5,90.0,1.0
148.66068747318500,19.65382405805363,0.0,90.0,1.0
148.66068747318500,19.65382405805363,0.0,89.0,1.0
148.66068747318500,19.65382405805363,0.0,89.0,1.0
148.66068747318500,19.65382405805363,0.0,89.0,1.0
148.66068747318500,19.65382405805363,0.0,92.0,1.0
148.66068747318500,19.65382405805363,0.0,92.0,1.0
148.66068747318500,19.65382405805363,0.0,91.0,1.0
148.66068747318500,19.65382405805363,0.0,91.0,1.0
148.66068747318500,19.65382405805363,0.0,78.0,1.0
148.78171930717826,17.34259975144453,-3.0,78.0,1.0
150.13660446406791,11.61334875913357,-6.0,78.0,0.0
146.89031847698243,-11.27308189496209,0.0,78.0,1.0
146.89031847698243,-11.27308189496209,0.0,78.0,1.0
146.89031847698243,-11.27308189496209,0.0,78.0,1.0
146.89031847698243,-11.27308189496209,0.0,78.0,1.0
146.89031847698243,-11.27308189496209,0.0,78.0,1.0
146.89031847698243,-11.27308189496209,0.0,78.0,1.0
146.89031847698243,-11.27308189496209,0.0,78.0,1.0
146.89031847698243,-11.27308189496209,0.0,62.0,1.0
147.01280781710590,-8.93403273078986,3.0,62.0,1.0
148.38384569173735,-3.13699012477328,6.0,62.0,1.0
154.22634555181978,6.46985528710691,4.5,62.0,0.0
142.05615206223152,1.15251804271155,0.0,62.0,1.0
140.94320626464710,1.16162004366278,0.0,62.0,1.0
140.94320626464710,1.16162004366278,0.0,62.0,1.0
140.94320626464710,1.16162004366278,0.0,62.0,1.0
140.94320626464710,1.16162004366278,0.0,62.0,1.0
140.94320626464710,1.16162004366278,0.0,62.0,1.0
140.94320626464710,1.16162004366278,0.0,46.0,1.0
141.07085947196487,-1.27600887800760,-3.0,46.0,1.0
142.49907856599938,-7.31288852036818,-6.0,46.0,1.0
148.57317184525232,-17.28025478220260,-4.5,46.0,1.0
149.54928081458260,-18.37066403079648,0.0,46.0,1.0
149.54928081458260,-18.37066403079648,0.0,46.0,1.0
149.54928081458260,-18.37066403079648,0.0,46.0,1.0
149.54928081458260,-18.37066403079648,0.0,46.0,1.0
149.54928081458260,-18.37066403079648,0.0,46.0,1.0
149.54928081458260,-18.37066403079648,0.0,46.0,1.0
149.54928081458260,-18.37066403079648,0.0,46.0,1.0
149.54928081458260,-18.37066403079648,0.0,30.0,1.0
149.66959408029032,-16.07315781860435,3.0,30.0,1.0
151.01651364059120,-10.37734441072416,6.0,30.0,0.0
146.86779101440592,11.27615784194530,0.0,30.0,1.0
146.86779101440592,11.27615784194530,0.0,30.0,1.0
146.86779101440592,11.27615784194530,0.0,30.0,1.0
146.86779101440592,11.27615784194530,0.0,30.0,1.0
